i	Addr	Addr	Data	Data
1574	00001898	6296	00000013	  19
1575	0000189c	6300	00000013	  19
1576	000018a0	6304	00000013	  19
1577	000018a4	6308	00000013	  19
1578	000018a8	6312	00000013	  19
1579	000018ac	6316	00000013	  19
1580	000018b0	6320	00000013	  19
1581	000018b4	6324	00000013	  19
1582	000018b8	6328	00000013	  19
1583	000018bc	6332	00000013	  19
1584	000018c0	6336	00000013	  19
1585	000018c4	6340	00000013	  19
1586	000018c8	6344	00000013	  19
1587	000018cc	6348	00000013	  19
1588	000018d0	6352	00000013	  19
1589	000018d4	6356	00000013	  19
1590	000018d8	6360	00000013	  19
1591	000018dc	6364	00000013	  19
1592	000018e0	6368	00000013	  19
1593	000018e4	6372	00000013	  19
1594	000018e8	6376	00000013	  19
1595	000018ec	6380	00000013	  19
1596	000018f0	6384	00000013	  19
1597	000018f4	6388	00000013	  19
1598	000018f8	6392	00000013	  19
1599	000018fc	6396	00000013	  19
1600	00001900	6400	00000013	  19
1601	00001904	6404	00000013	  19
1602	00001908	6408	00000013	  19
1603	0000190c	6412	00000013	  19
1604	00001910	6416	00000013	  19
1605	00001914	6420	00000013	  19
1606	00001918	6424	00000013	  19
1607	0000191c	6428	00000013	  19
1608	00001920	6432	00000013	  19
1609	00001924	6436	00000013	  19
1610	00001928	6440	00000013	  19
1611	0000192c	6444	00000013	  19
1612	00001930	6448	00000013	  19
1613	00001934	6452	00000013	  19
1614	00001938	6456	00000013	  19
1615	0000193c	6460	00000013	  19
1616	00001940	6464	00000013	  19
1617	00001944	6468	00000013	  19
1618	00001948	6472	00000013	  19
1619	0000194c	6476	00000013	  19
1620	00001950	6480	00000013	  19
1621	00001954	6484	00000013	  19
1622	00001958	6488	00000013	  19
1623	0000195c	6492	00000013	  19
1624	00001960	6496	00000013	  19
1625	00001964	6500	00000013	  19
1626	00001968	6504	00000013	  19
1627	0000196c	6508	00000013	  19
1628	00001970	6512	00000013	  19
1629	00001974	6516	00000013	  19
1630	00001978	6520	00000013	  19
1631	0000197c	6524	00000013	  19
1632	00001980	6528	00000013	  19
1633	00001984	6532	00000013	  19
1634	00001988	6536	00000013	  19
1635	0000198c	6540	00000013	  19
1636	00001990	6544	00000013	  19
1637	00001994	6548	00000013	  19
1638	00001998	6552	00000013	  19
1639	0000199c	6556	00000013	  19
1640	000019a0	6560	00000013	  19
1641	000019a4	6564	00000013	  19
1642	000019a8	6568	00000013	  19
1643	000019ac	6572	00000013	  19
1644	000019b0	6576	00000013	  19
1645	000019b4	6580	00000013	  19
1646	000019b8	6584	00000013	  19
1647	000019bc	6588	00000013	  19
1648	000019c0	6592	00000013	  19
1649	000019c4	6596	00000013	  19
1650	000019c8	6600	00000013	  19
1651	000019cc	6604	00000013	  19
1652	000019d0	6608	00000013	  19
1653	000019d4	6612	00000013	  19
1654	000019d8	6616	00000013	  19
1655	000019dc	6620	00000013	  19
1656	000019e0	6624	00000013	  19
1657	000019e4	6628	00000013	  19
1658	000019e8	6632	00000013	  19
1659	000019ec	6636	00000013	  19
1660	000019f0	6640	00000013	  19
1661	000019f4	6644	00000013	  19
1662	000019f8	6648	00000013	  19
1663	000019fc	6652	00000013	  19
1664	00001a00	6656	00000013	  19
1665	00001a04	6660	00000013	  19
1666	00001a08	6664	00000013	  19
1667	00001a0c	6668	00000013	  19
1668	00001a10	6672	00000013	  19
1669	00001a14	6676	00000013	  19
1670	00001a18	6680	00000013	  19
1671	00001a1c	6684	00000013	  19
1672	00001a20	6688	00000013	  19
1673	00001a24	6692	00000013	  19
1674	00001a28	6696	00000013	  19
1675	00001a2c	6700	00000013	  19
1676	00001a30	6704	00000013	  19
1677	00001a34	6708	00000013	  19
1678	00001a38	6712	00000013	  19
1679	00001a3c	6716	00000013	  19
1680	00001a40	6720	00000013	  19
1681	00001a44	6724	00000013	  19
1682	00001a48	6728	00000013	  19
1683	00001a4c	6732	00000013	  19
1684	00001a50	6736	00000013	  19
1685	00001a54	6740	00000013	  19
1686	00001a58	6744	00000013	  19
1687	00001a5c	6748	00000013	  19
1688	00001a60	6752	00000013	  19
1689	00001a64	6756	00000013	  19
1690	00001a68	6760	00000013	  19
1691	00001a6c	6764	00000013	  19
1692	00001a70	6768	00000013	  19
1693	00001a74	6772	00000013	  19
1694	00001a78	6776	00000013	  19
1695	00001a7c	6780	00000013	  19
1696	00001a80	6784	00000013	  19
1697	00001a84	6788	00000013	  19
1698	00001a88	6792	00000013	  19
1699	00001a8c	6796	00000013	  19
1700	00001a90	6800	00000013	  19
1701	00001a94	6804	00000013	  19
1702	00001a98	6808	00000013	  19
1703	00001a9c	6812	00000013	  19
1704	00001aa0	6816	00000013	  19
1705	00001aa4	6820	00000013	  19
1706	00001aa8	6824	00000013	  19
1707	00001aac	6828	00000013	  19
1708	00001ab0	6832	00000013	  19
1709	00001ab4	6836	00000013	  19
1710	00001ab8	6840	00000013	  19
1711	00001abc	6844	00000013	  19
1712	00001ac0	6848	00000013	  19
1713	00001ac4	6852	00000013	  19
1714	00001ac8	6856	00000013	  19
1715	00001acc	6860	00000013	  19
1716	00001ad0	6864	00000013	  19
1717	00001ad4	6868	00000013	  19
1718	00001ad8	6872	00000013	  19
1719	00001adc	6876	00000013	  19
1720	00001ae0	6880	00000013	  19
1721	00001ae4	6884	00000013	  19
1722	00001ae8	6888	00000013	  19
1723	00001aec	6892	00000013	  19
1724	00001af0	6896	00000013	  19
1725	00001af4	6900	00000013	  19
1726	00001af8	6904	00000013	  19
1727	00001afc	6908	00000013	  19
1728	00001b00	6912	00000013	  19
1729	00001b04	6916	00000013	  19
1730	00001b08	6920	00000013	  19
1731	00001b0c	6924	00000013	  19
1732	00001b10	6928	00000013	  19
1733	00001b14	6932	00000013	  19
1734	00001b18	6936	00000013	  19
1735	00001b1c	6940	00000013	  19
1736	00001b20	6944	00000013	  19
1737	00001b24	6948	00000013	  19
1738	00001b28	6952	00000013	  19
1739	00001b2c	6956	00000013	  19
1740	00001b30	6960	00000013	  19
1741	00001b34	6964	00000013	  19
1742	00001b38	6968	00000013	  19
1743	00001b3c	6972	00000013	  19
1744	00001b40	6976	00000013	  19
1745	00001b44	6980	00000013	  19
1746	00001b48	6984	00000013	  19
1747	00001b4c	6988	00000013	  19
1748	00001b50	6992	00000013	  19
1749	00001b54	6996	00000013	  19
1750	00001b58	7000	00000013	  19
1751	00001b5c	7004	00000013	  19
1752	00001b60	7008	00000013	  19
1753	00001b64	7012	00000013	  19
1754	00001b68	7016	00000013	  19
1755	00001b6c	7020	00000013	  19
1756	00001b70	7024	00000013	  19
1757	00001b74	7028	00000013	  19
1758	00001b78	7032	00000013	  19
1759	00001b7c	7036	00000013	  19
1760	00001b80	7040	00000013	  19
1761	00001b84	7044	00000013	  19
1762	00001b88	7048	00000013	  19
1763	00001b8c	7052	00000013	  19
1764	00001b90	7056	00000013	  19
1765	00001b94	7060	00000013	  19
1766	00001b98	7064	00000013	  19
1767	00001b9c	7068	00000013	  19
1768	00001ba0	7072	00000013	  19
1769	00001ba4	7076	00000013	  19
1770	00001ba8	7080	00000013	  19
1771	00001bac	7084	00000013	  19
1772	00001bb0	7088	00000013	  19
1773	00001bb4	7092	00000013	  19
1774	00001bb8	7096	00000013	  19
1775	00001bbc	7100	00000013	  19
1776	00001bc0	7104	00000013	  19
1777	00001bc4	7108	00000013	  19
1778	00001bc8	7112	00000013	  19
1779	00001bcc	7116	00000013	  19
1780	00001bd0	7120	00000013	  19
1781	00001bd4	7124	00000013	  19
1782	00001bd8	7128	00000013	  19
1783	00001bdc	7132	00000013	  19
1784	00001be0	7136	00000013	  19
1785	00001be4	7140	00000013	  19
1786	00001be8	7144	00000013	  19
1787	00001bec	7148	00000013	  19
1788	00001bf0	7152	00000013	  19
1789	00001bf4	7156	00000013	  19
1790	00001bf8	7160	00000013	  19
1791	00001bfc	7164	00000013	  19
1792	00001c00	7168	00000013	  19
1793	00001c04	7172	00000013	  19
1794	00001c08	7176	00000013	  19
1795	00001c0c	7180	00000013	  19
1796	00001c10	7184	00000013	  19
1797	00001c14	7188	00000013	  19
1798	00001c18	7192	00000013	  19
1799	00001c1c	7196	00000013	  19
1800	00001c20	7200	00000013	  19
1801	00001c24	7204	00000013	  19
1802	00001c28	7208	00000013	  19
1803	00001c2c	7212	00000013	  19
1804	00001c30	7216	00000013	  19
1805	00001c34	7220	00000013	  19
1806	00001c38	7224	00000013	  19
1807	00001c3c	7228	00000013	  19
1808	00001c40	7232	00000013	  19
1809	00001c44	7236	00000013	  19
1810	00001c48	7240	00000013	  19
1811	00001c4c	7244	00000013	  19
1812	00001c50	7248	00000013	  19
1813	00001c54	7252	00000013	  19
1814	00001c58	7256	00000013	  19
1815	00001c5c	7260	00000013	  19
1816	00001c60	7264	00000013	  19
1817	00001c64	7268	00000013	  19
1818	00001c68	7272	00000013	  19
1819	00001c6c	7276	00000013	  19
1820	00001c70	7280	00000013	  19
1821	00001c74	7284	00000013	  19
1822	00001c78	7288	00000013	  19
1823	00001c7c	7292	00000013	  19
1824	00001c80	7296	00000013	  19
1825	00001c84	7300	00000013	  19
1826	00001c88	7304	00000013	  19
1827	00001c8c	7308	00000013	  19
1828	00001c90	7312	00000013	  19
1829	00001c94	7316	00000013	  19
1830	00001c98	7320	00000013	  19
1831	00001c9c	7324	00000013	  19
1832	00001ca0	7328	00000013	  19
1833	00001ca4	7332	00000013	  19
1834	00001ca8	7336	00000013	  19
1835	00001cac	7340	00000013	  19
1836	00001cb0	7344	00000013	  19
1837	00001cb4	7348	00000013	  19
1838	00001cb8	7352	00000013	  19
1839	00001cbc	7356	00000013	  19
1840	00001cc0	7360	00000013	  19
1841	00001cc4	7364	00000013	  19
1842	00001cc8	7368	00000013	  19
1843	00001ccc	7372	00000013	  19
1844	00001cd0	7376	00000013	  19
1845	00001cd4	7380	00000013	  19
1846	00001cd8	7384	00000013	  19
1847	00001cdc	7388	00000013	  19
1848	00001ce0	7392	00000013	  19
1849	00001ce4	7396	00000013	  19
1850	00001ce8	7400	00000013	  19
1851	00001cec	7404	00000013	  19
1852	00001cf0	7408	00000013	  19
1853	00001cf4	7412	00000013	  19
1854	00001cf8	7416	00000013	  19
1855	00001cfc	7420	00000013	  19
1856	00001d00	7424	00000013	  19
1857	00001d04	7428	00000013	  19
1858	00001d08	7432	00000013	  19
1859	00001d0c	7436	00000013	  19
1860	00001d10	7440	00000013	  19
1861	00001d14	7444	00000013	  19
1862	00001d18	7448	00000013	  19
1863	00001d1c	7452	00000013	  19
1864	00001d20	7456	00000013	  19
1865	00001d24	7460	00000013	  19
1866	00001d28	7464	00000013	  19
1867	00001d2c	7468	00000013	  19
1868	00001d30	7472	00000013	  19
1869	00001d34	7476	00000013	  19
1870	00001d38	7480	00000013	  19
1871	00001d3c	7484	00000013	  19
1872	00001d40	7488	00000013	  19
1873	00001d44	7492	00000013	  19
1874	00001d48	7496	00000013	  19
1875	00001d4c	7500	00000013	  19
1876	00001d50	7504	00000013	  19
1877	00001d54	7508	00000013	  19
1878	00001d58	7512	00000013	  19
1879	00001d5c	7516	00000013	  19
1880	00001d60	7520	00000013	  19
1881	00001d64	7524	00000013	  19
1882	00001d68	7528	00000013	  19
1883	00001d6c	7532	00000013	  19
1884	00001d70	7536	00000013	  19
1885	00001d74	7540	00000013	  19
1886	00001d78	7544	00000013	  19
1887	00001d7c	7548	00000013	  19
1888	00001d80	7552	00000013	  19
1889	00001d84	7556	00000013	  19
1890	00001d88	7560	00000013	  19
1891	00001d8c	7564	00000013	  19
1892	00001d90	7568	00000013	  19
1893	00001d94	7572	00000013	  19
1894	00001d98	7576	00000013	  19
1895	00001d9c	7580	00000013	  19
1896	00001da0	7584	00000013	  19
1897	00001da4	7588	00000013	  19
1898	00001da8	7592	00000013	  19
1899	00001dac	7596	00000013	  19
1900	00001db0	7600	00000013	  19
1901	00001db4	7604	00000013	  19
1902	00001db8	7608	00000013	  19
1903	00001dbc	7612	00000013	  19
1904	00001dc0	7616	00000013	  19
1905	00001dc4	7620	00000013	  19
1906	00001dc8	7624	00000013	  19
1907	00001dcc	7628	00000013	  19
1908	00001dd0	7632	00000013	  19
1909	00001dd4	7636	00000013	  19
1910	00001dd8	7640	00000013	  19
1911	00001ddc	7644	00000013	  19
1912	00001de0	7648	00000013	  19
1913	00001de4	7652	00000013	  19
1914	00001de8	7656	00000013	  19
1915	00001dec	7660	00000013	  19
1916	00001df0	7664	00000013	  19
1917	00001df4	7668	00000013	  19
1918	00001df8	7672	00000013	  19
1919	00001dfc	7676	00000013	  19
1920	00001e00	7680	00000013	  19
1921	00001e04	7684	00000013	  19
1922	00001e08	7688	00000013	  19
1923	00001e0c	7692	00000013	  19
1924	00001e10	7696	00000013	  19
1925	00001e14	7700	00000013	  19
1926	00001e18	7704	00000013	  19
1927	00001e1c	7708	00000013	  19
1928	00001e20	7712	00000013	  19
1929	00001e24	7716	00000013	  19
1930	00001e28	7720	00000013	  19
1931	00001e2c	7724	00000013	  19
1932	00001e30	7728	00000013	  19
1933	00001e34	7732	00000013	  19
1934	00001e38	7736	00000013	  19
1935	00001e3c	7740	00000013	  19
1936	00001e40	7744	00000013	  19
1937	00001e44	7748	00000013	  19
1938	00001e48	7752	00000013	  19
1939	00001e4c	7756	00000013	  19
1940	00001e50	7760	00000013	  19
1941	00001e54	7764	00000013	  19
1942	00001e58	7768	00000013	  19
1943	00001e5c	7772	00000013	  19
1944	00001e60	7776	00000013	  19
1945	00001e64	7780	00000013	  19
1946	00001e68	7784	00000013	  19
1947	00001e6c	7788	00000013	  19
1948	00001e70	7792	00000013	  19
1949	00001e74	7796	00000013	  19
1950	00001e78	7800	00000013	  19
1951	00001e7c	7804	00000013	  19
1952	00001e80	7808	00000013	  19
1953	00001e84	7812	00000013	  19
1954	00001e88	7816	00000013	  19
1955	00001e8c	7820	00000013	  19
1956	00001e90	7824	00000013	  19
1957	00001e94	7828	00000013	  19
1958	00001e98	7832	00000013	  19
1959	00001e9c	7836	00000013	  19
1960	00001ea0	7840	00000013	  19
1961	00001ea4	7844	00000013	  19
1962	00001ea8	7848	00000013	  19
1963	00001eac	7852	00000013	  19
1964	00001eb0	7856	00000013	  19
1965	00001eb4	7860	00000013	  19
1966	00001eb8	7864	00000013	  19
1967	00001ebc	7868	00000013	  19
1968	00001ec0	7872	00000013	  19
1969	00001ec4	7876	00000013	  19
1970	00001ec8	7880	00000013	  19
1971	00001ecc	7884	00000013	  19
1972	00001ed0	7888	00000013	  19
1973	00001ed4	7892	00000013	  19
1974	00001ed8	7896	00000013	  19
1975	00001edc	7900	00000013	  19
1976	00001ee0	7904	00000013	  19
1977	00001ee4	7908	00000013	  19
1978	00001ee8	7912	00000013	  19
1979	00001eec	7916	00000013	  19
1980	00001ef0	7920	00000013	  19
1981	00001ef4	7924	00000013	  19
1982	00001ef8	7928	00000013	  19
1983	00001efc	7932	00000013	  19
1984	00001f00	7936	00000013	  19
1985	00001f04	7940	00000013	  19
1986	00001f08	7944	00000013	  19
1987	00001f0c	7948	00000013	  19
1988	00001f10	7952	00000013	  19
1989	00001f14	7956	00000013	  19
1990	00001f18	7960	00000013	  19
1991	00001f1c	7964	00000013	  19
1992	00001f20	7968	00000013	  19
1993	00001f24	7972	00000013	  19
1994	00001f28	7976	00000013	  19
1995	00001f2c	7980	00000013	  19
1996	00001f30	7984	00000013	  19
1997	00001f34	7988	00000013	  19
1998	00001f38	7992	00000013	  19
1999	00001f3c	7996	00000013	  19
2000	00001f40	8000	00000013	  19
2001	00001f44	8004	00000013	  19
2002	00001f48	8008	00000013	  19
2003	00001f4c	8012	00000013	  19
2004	00001f50	8016	00000013	  19
2005	00001f54	8020	00000013	  19
2006	00001f58	8024	00000013	  19
2007	00001f5c	8028	00000013	  19
2008	00001f60	8032	00000013	  19
2009	00001f64	8036	00000013	  19
2010	00001f68	8040	00000013	  19
2011	00001f6c	8044	00000013	  19
2012	00001f70	8048	00000013	  19
2013	00001f74	8052	00000013	  19
2014	00001f78	8056	00000013	  19
2015	00001f7c	8060	00000013	  19
2016	00001f80	8064	00000013	  19
2017	00001f84	8068	00000013	  19
2018	00001f88	8072	00000013	  19
2019	00001f8c	8076	00000013	  19
2020	00001f90	8080	00000013	  19
2021	00001f94	8084	00000013	  19
2022	00001f98	8088	00000013	  19
2023	00001f9c	8092	00000013	  19
2024	00001fa0	8096	00000013	  19
2025	00001fa4	8100	00000013	  19
2026	00001fa8	8104	00000013	  19
2027	00001fac	8108	00000013	  19
2028	00001fb0	8112	00000013	  19
2029	00001fb4	8116	00000013	  19
2030	00001fb8	8120	00000013	  19
2031	00001fbc	8124	00000013	  19
2032	00001fc0	8128	00000013	  19
2033	00001fc4	8132	00000013	  19
2034	00001fc8	8136	00000013	  19
2035	00001fcc	8140	00000013	  19
2036	00001fd0	8144	00000013	  19
2037	00001fd4	8148	00000013	  19
2038	00001fd8	8152	00000013	  19
2039	00001fdc	8156	00000013	  19
2040	00001fe0	8160	00000013	  19
2041	00001fe4	8164	00000013	  19
2042	00001fe8	8168	00000013	  19
2043	00001fec	8172	00000013	  19
2044	00001ff0	8176	00000013	  19
2045	00001ff4	8180	00000013	  19
2046	00001ff8	8184	00000013	  19
2047	00001ffc	8188	00000013	  19
2048	00002000	8192	00000013	  19
2049	00002004	8196	00000013	  19
2050	00002008	8200	00000013	  19
2051	0000200c	8204	00000013	  19
2052	00002010	8208	00000013	  19
2053	00002014	8212	00000013	  19
2054	00002018	8216	00000013	  19
2055	0000201c	8220	00000013	  19
2056	00002020	8224	00000013	  19
2057	00002024	8228	00000013	  19
2058	00002028	8232	00000013	  19
2059	0000202c	8236	00000013	  19
2060	00002030	8240	00000013	  19
2061	00002034	8244	00000013	  19
2062	00002038	8248	00000013	  19
2063	0000203c	8252	00000013	  19
2064	00002040	8256	00000013	  19
2065	00002044	8260	00000013	  19
2066	00002048	8264	00000013	  19
2067	0000204c	8268	00000013	  19
2068	00002050	8272	00000013	  19
2069	00002054	8276	00000013	  19
2070	00002058	8280	00000013	  19
2071	0000205c	8284	00000013	  19
2072	00002060	8288	00000013	  19
2073	00002064	8292	00000013	  19
2074	00002068	8296	00000013	  19
2075	0000206c	8300	00000013	  19
2076	00002070	8304	00000013	  19
2077	00002074	8308	00000013	  19
2078	00002078	8312	00000013	  19
2079	0000207c	8316	00000013	  19
2080	00002080	8320	00000013	  19
2081	00002084	8324	00000013	  19
2082	00002088	8328	00000013	  19
2083	0000208c	8332	00000013	  19
2084	00002090	8336	00000013	  19
2085	00002094	8340	00000013	  19
2086	00002098	8344	00000013	  19
2087	0000209c	8348	00000013	  19
2088	000020a0	8352	00000013	  19
2089	000020a4	8356	00000013	  19
2090	000020a8	8360	00000013	  19
2091	000020ac	8364	00000013	  19
2092	000020b0	8368	00000013	  19
2093	000020b4	8372	00000013	  19
2094	000020b8	8376	00000013	  19
2095	000020bc	8380	00000013	  19
2096	000020c0	8384	00000013	  19
2097	000020c4	8388	00000013	  19
2098	000020c8	8392	00000013	  19
2099	000020cc	8396	00000013	  19
2100	000020d0	8400	00000013	  19
2101	000020d4	8404	00000013	  19
2102	000020d8	8408	00000013	  19
2103	000020dc	8412	00000013	  19
2104	000020e0	8416	00000013	  19
2105	000020e4	8420	00000013	  19
2106	000020e8	8424	00000013	  19
2107	000020ec	8428	00000013	  19
2108	000020f0	8432	00000013	  19
2109	000020f4	8436	00000013	  19
2110	000020f8	8440	00000013	  19
2111	000020fc	8444	00000013	  19
2112	00002100	8448	00000013	  19
2113	00002104	8452	00000013	  19
2114	00002108	8456	00000013	  19
2115	0000210c	8460	00000013	  19
2116	00002110	8464	00000013	  19
2117	00002114	8468	00000013	  19
2118	00002118	8472	00000013	  19
2119	0000211c	8476	00000013	  19
2120	00002120	8480	00000013	  19
2121	00002124	8484	00000013	  19
2122	00002128	8488	00000013	  19
2123	0000212c	8492	00000013	  19
2124	00002130	8496	00000013	  19
2125	00002134	8500	00000013	  19
2126	00002138	8504	00000013	  19
2127	0000213c	8508	00000013	  19
2128	00002140	8512	00000013	  19
2129	00002144	8516	00000013	  19
2130	00002148	8520	00000013	  19
2131	0000214c	8524	00000013	  19
2132	00002150	8528	00000013	  19
2133	00002154	8532	00000013	  19
2134	00002158	8536	00000013	  19
2135	0000215c	8540	00000013	  19
2136	00002160	8544	00000013	  19
2137	00002164	8548	00000013	  19
2138	00002168	8552	00000013	  19
2139	0000216c	8556	00000013	  19
2140	00002170	8560	00000013	  19
2141	00002174	8564	00000013	  19
2142	00002178	8568	00000013	  19
2143	0000217c	8572	00000013	  19
2144	00002180	8576	00000013	  19
2145	00002184	8580	00000013	  19
2146	00002188	8584	00000013	  19
2147	0000218c	8588	00000013	  19
2148	00002190	8592	00000013	  19
2149	00002194	8596	00000013	  19
2150	00002198	8600	00000013	  19
2151	0000219c	8604	00000013	  19
2152	000021a0	8608	00000013	  19
2153	000021a4	8612	00000013	  19
2154	000021a8	8616	00000013	  19
2155	000021ac	8620	00000013	  19
2156	000021b0	8624	00000013	  19
2157	000021b4	8628	00000013	  19
2158	000021b8	8632	00000013	  19
2159	000021bc	8636	00000013	  19
2160	000021c0	8640	00000013	  19
2161	000021c4	8644	00000013	  19
2162	000021c8	8648	00000013	  19
2163	000021cc	8652	00000013	  19
2164	000021d0	8656	00000013	  19
2165	000021d4	8660	00000013	  19
2166	000021d8	8664	00000013	  19
2167	000021dc	8668	00000013	  19
2168	000021e0	8672	00000013	  19
2169	000021e4	8676	00000013	  19
2170	000021e8	8680	00000013	  19
2171	000021ec	8684	00000013	  19
2172	000021f0	8688	00000013	  19
2173	000021f4	8692	00000013	  19
2174	000021f8	8696	00000013	  19
2175	000021fc	8700	00000013	  19
2176	00002200	8704	00000013	  19
2177	00002204	8708	00000013	  19
2178	00002208	8712	00000013	  19
2179	0000220c	8716	00000013	  19
2180	00002210	8720	00000013	  19
2181	00002214	8724	00000013	  19
2182	00002218	8728	00000013	  19
2183	0000221c	8732	00000013	  19
2184	00002220	8736	00000013	  19
2185	00002224	8740	00000013	  19
2186	00002228	8744	00000013	  19
2187	0000222c	8748	00000013	  19
2188	00002230	8752	00000013	  19
2189	00002234	8756	00000013	  19
2190	00002238	8760	00000013	  19
2191	0000223c	8764	00000013	  19
2192	00002240	8768	00000013	  19
2193	00002244	8772	00000013	  19
2194	00002248	8776	00000013	  19
2195	0000224c	8780	00000013	  19
2196	00002250	8784	00000013	  19
2197	00002254	8788	00000013	  19
2198	00002258	8792	00000013	  19
2199	0000225c	8796	00000013	  19
2200	00002260	8800	00000013	  19
2201	00002264	8804	00000013	  19
2202	00002268	8808	00000013	  19
2203	0000226c	8812	00000013	  19
2204	00002270	8816	00000013	  19
2205	00002274	8820	00000013	  19
2206	00002278	8824	00000013	  19
2207	0000227c	8828	00000013	  19
2208	00002280	8832	00000013	  19
2209	00002284	8836	00000013	  19
2210	00002288	8840	00000013	  19
2211	0000228c	8844	00000013	  19
2212	00002290	8848	00000013	  19
2213	00002294	8852	00000013	  19
2214	00002298	8856	00000013	  19
2215	0000229c	8860	00000013	  19
2216	000022a0	8864	00000013	  19
2217	000022a4	8868	00000013	  19
2218	000022a8	8872	00000013	  19
2219	000022ac	8876	00000013	  19
2220	000022b0	8880	00000013	  19
2221	000022b4	8884	00000013	  19
2222	000022b8	8888	00000013	  19
2223	000022bc	8892	00000013	  19
2224	000022c0	8896	00000013	  19
2225	000022c4	8900	00000013	  19
2226	000022c8	8904	00000013	  19
2227	000022cc	8908	00000013	  19
2228	000022d0	8912	00000013	  19
2229	000022d4	8916	00000013	  19
2230	000022d8	8920	00000013	  19
2231	000022dc	8924	00000013	  19
2232	000022e0	8928	00000013	  19
2233	000022e4	8932	00000013	  19
2234	000022e8	8936	00000013	  19
2235	000022ec	8940	00000013	  19
2236	000022f0	8944	00000013	  19
2237	000022f4	8948	00000013	  19
2238	000022f8	8952	00000013	  19
2239	000022fc	8956	00000013	  19
2240	00002300	8960	00000013	  19
2241	00002304	8964	00000013	  19
2242	00002308	8968	00000013	  19
2243	0000230c	8972	00000013	  19
2244	00002310	8976	00000013	  19
2245	00002314	8980	00000013	  19
2246	00002318	8984	00000013	  19
2247	0000231c	8988	00000013	  19
2248	00002320	8992	00000013	  19
2249	00002324	8996	00000013	  19
2250	00002328	9000	00000013	  19
2251	0000232c	9004	00000013	  19
2252	00002330	9008	00000013	  19
2253	00002334	9012	00000013	  19
2254	00002338	9016	00000013	  19
2255	0000233c	9020	00000013	  19
2256	00002340	9024	00000013	  19
2257	00002344	9028	00000013	  19
2258	00002348	9032	00000013	  19
2259	0000234c	9036	00000013	  19
2260	00002350	9040	00000013	  19
2261	00002354	9044	00000013	  19
2262	00002358	9048	00000013	  19
2263	0000235c	9052	00000013	  19
2264	00002360	9056	00000013	  19
2265	00002364	9060	00000013	  19
2266	00002368	9064	00000013	  19
2267	0000236c	9068	00000013	  19
2268	00002370	9072	00000013	  19
2269	00002374	9076	00000013	  19
2270	00002378	9080	00000013	  19
2271	0000237c	9084	00000013	  19
2272	00002380	9088	00000013	  19
2273	00002384	9092	00000013	  19
2274	00002388	9096	00000013	  19
2275	0000238c	9100	00000013	  19
2276	00002390	9104	00000013	  19
2277	00002394	9108	00000013	  19
2278	00002398	9112	00000013	  19
2279	0000239c	9116	00000013	  19
2280	000023a0	9120	00000013	  19
2281	000023a4	9124	00000013	  19
2282	000023a8	9128	00000013	  19
2283	000023ac	9132	00000013	  19
2284	000023b0	9136	00000013	  19
2285	000023b4	9140	00000013	  19
2286	000023b8	9144	00000013	  19
2287	000023bc	9148	00000013	  19
2288	000023c0	9152	00000013	  19
2289	000023c4	9156	00000013	  19
2290	000023c8	9160	00000013	  19
2291	000023cc	9164	00000013	  19
2292	000023d0	9168	00000013	  19
2293	000023d4	9172	00000013	  19
2294	000023d8	9176	00000013	  19
2295	000023dc	9180	00000013	  19
2296	000023e0	9184	00000013	  19
2297	000023e4	9188	00000013	  19
2298	000023e8	9192	00000013	  19
2299	000023ec	9196	00000013	  19
2300	000023f0	9200	00000013	  19
2301	000023f4	9204	00000013	  19
2302	000023f8	9208	00000013	  19
2303	000023fc	9212	00000013	  19
2304	00002400	9216	00000013	  19
2305	00002404	9220	00000013	  19
2306	00002408	9224	00000013	  19
2307	0000240c	9228	00000013	  19
2308	00002410	9232	00000013	  19
2309	00002414	9236	00000013	  19
2310	00002418	9240	00000013	  19
2311	0000241c	9244	00000013	  19
2312	00002420	9248	00000013	  19
2313	00002424	9252	00000013	  19
2314	00002428	9256	00000013	  19
2315	0000242c	9260	00000013	  19
2316	00002430	9264	00000013	  19
2317	00002434	9268	00000013	  19
2318	00002438	9272	00000013	  19
2319	0000243c	9276	00000013	  19
2320	00002440	9280	00000013	  19
2321	00002444	9284	00000013	  19
2322	00002448	9288	00000013	  19
2323	0000244c	9292	00000013	  19
2324	00002450	9296	00000013	  19
2325	00002454	9300	00000013	  19
2326	00002458	9304	00000013	  19
2327	0000245c	9308	00000013	  19
2328	00002460	9312	00000013	  19
2329	00002464	9316	00000013	  19
2330	00002468	9320	00000013	  19
2331	0000246c	9324	00000013	  19
2332	00002470	9328	00000013	  19
2333	00002474	9332	00000013	  19
2334	00002478	9336	00000013	  19
2335	0000247c	9340	00000013	  19
2336	00002480	9344	00000013	  19
2337	00002484	9348	00000013	  19
2338	00002488	9352	00000013	  19
2339	0000248c	9356	00000013	  19
2340	00002490	9360	00000013	  19
2341	00002494	9364	00000013	  19
2342	00002498	9368	00000013	  19
2343	0000249c	9372	00000013	  19
2344	000024a0	9376	00000013	  19
2345	000024a4	9380	00000013	  19
2346	000024a8	9384	00000013	  19
2347	000024ac	9388	00000013	  19
2348	000024b0	9392	00000013	  19
2349	000024b4	9396	00000013	  19
2350	000024b8	9400	00000013	  19
